;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
2580;Ano: 2019 Banca: SELECON Órgão: Prefeitura de Boa Vista - RR Prova: SELECON - 2019 - Prefeitura de Boa Vista - RR - Analista - Grupo Especial - Pedagogo;De acordo com a Lei Maria da Penha, Lei nº 13.827, Art.12-C, §2º, caso a integridade física da mulher esteja em risco ou a efetividade da medida protetiva de urgência, a conduta correta é:;"Alternativas
A
não conceder liberdade provisória ao preso
B
o agressor ser retirado do lar pela autoridade judicial
C
avaliar periodicamente os resultados das medidas adotadas
D
o juiz determinar, por 30 dias, a inclusão da mulher em situação de violência doméstica e familiar no cadastro de programas assistenciais do governo federal";2019;SELECON;Prefeitura de Boa Vista - RR ; SELECON - 2019 - Prefeitura de Boa Vista - RR - Analista - Grupo Especial - Pedagogo;;;;;;;;;Analista Grupo Especial Pedagogo;0.0;0.0
2583;Ano: 2019 Banca: FAUEL Órgão: Prefeitura de Honório Serpa - PR Prova: FAUEL - 2019 - Prefeitura de Honório Serpa - PR - Psicólogo;Em 7 de agosto de 2006, era sancionada a principal referência no combate à violência contra a mulher, a Lei Maria da Penha (Lei nº 11.340). Criada para punir os autores da violência no ambiente familiar e, assim, coibir novos atos de violência contra as mulheres, a lei proporcionou novas bases jurídicas contra esse tipo de crime e tornou mais severa sua punição.O psicólogo que atua no âmbito da violência conjugal deve ter como base para sua prática as referências teóricas e técnicas elaboradas pelo Conselho Federal de Psicologia (CFP). Um aspecto importante mencionado em tais documentos é que o profissional deve conhecer a rede de atendimento local, bem como os problemas que ela enfrenta, respeitando as especificidades dos serviços e dos profissionais que participam (Batista et al., 2017). Com relação à atuação do psicólogo nesse âmbito, é CORRETO afirmar que:;"Alternativas
A
O profissional da psicologia na questão de situações de violência contra a mulher, geralmente, trabalha sozinho e é realizado de forma fidedigna e ética, já por toda complexidade que há na questão da violência conjugal.
B
O psicólogo, independente da área em que esteja atuando, é um dos profissionais que contribui para a promoção dos Direitos Humanos, relacionando-se com as áreas da saúde e educação apenas. Quando se trata da atuação deste profissional na realidade das mulheres em situação de violência conjugal, a relação com as políticas públicas é quase que obrigatória, constituindo um diálogo entre o Estado e a sociedade, para atender os direitos fundamentais dos envolvidos.
C
Geralmente o profissional de psicologia que atua no âmbito da violência conjugal deve possuir também conhecimento na área da psicologia jurídica, a qual é uma especialidade da psicologia que relaciona as práticas e saberes psicológicos com a área do direito. Essa ligação entre as duas áreas aconteceu, pois, tanto o psicólogo quanto o profissional da área de direito, trabalham no mesmo objetivo: o comportamento humano. O trabalho do profissional da psicologia aliado à área jurídica acarreta um grande crescimento no campo de atuação dessa área, já que a psicologia contribui para o campo investigativo, nas avaliações e perícias.
D
O psicólogo que atua no âmbito da violência conjugal não necessita ter como base para sua prática as referências teóricas e técnicas elaboradas pelo Conselho Federal de Psicologia (CFP). Um aspecto importante mencionado em tais documentos é que o profissional deve conhecer a rede de atendimento local, bem como os problemas que ela enfrenta, respeitando as especificidades dos serviços e dos profissionais que participam.";2019;FAUEL;Prefeitura de Honório Serpa - PR ; FAUEL - 2019 - Prefeitura de Honório Serpa - PR - Psicólogo;;;;;;;;;Psicólogo;0.0;0.0
2586;Ano: 2018 Banca: FUNRIO Órgão: Câmara de São João de Meriti - RJ Provas: FUNRIO - 2018 - Câmara de São João de Meriti - RJ - Técnico em Finanças ;"“Os movimentos feministas influenciaram diversas conquistas importantes para a luta das mulheres pela igualdade de direitos e oportunidades”. Com essa frase, o autor do texto quer dizer que:
";"Alternativas
A
todas as conquistas femininas foram decorrentes dos movimentos feministas
B
a luta das mulheres levou à criação de movimentos feministas.
C
direitos e oportunidades iguais eram o objetivo das lutas feministas.
D
as mulheres brasileiras queriam ter os mesmos direitos que mulheres de outros países.
E
a luta pela igualdade de oportunidades levou à Lei Maria da Penha.";2018;FUNRIO;Câmara de São João de Meriti - RJ ; FUNRIO - 2018 - Câmara de São João de Meriti - RJ - Técnico em Finanças ;;;;;;;;;Técnico em Finanças;0.0;0.0
2589;Ano: 2018 Banca: ADM&TEC Órgão: Prefeitura de Serra Talhada - PE Prova: ADM&TEC - 2018 - Prefeitura de Serra Talhada - PE - Guarda Municipal;"Leia as afirmativas a seguir:




I. Considera-se infração administrativa ambiental toda ação ou omissão que viole as regras jurídicas de uso, gozo, promoção, proteção e recuperação do meio ambiente.

II. A violência física, entendida como qualquer conduta que ofenda a integridade ou saúde corporal da mulher, é uma forma de violência doméstica e familiar contra as mulheres.




Marque a alternativa CORRETA:
";"Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas.";2018;ADM&TEC;Prefeitura de Serra Talhada - PE ; ADM&TEC - 2018 - Prefeitura de Serra Talhada - PE - Guarda Municipal;;;;;;;;;Guarda Municipal;0.0;0.0
2592;Ano: 2018 Banca: ADM&TEC Órgão: Prefeitura de Serra Talhada - PE Prova: ADM&TEC - 2018 - Prefeitura de Serra Talhada - PE - Guarda Municipal;"Leia as afirmativas a seguir:

I. A violência física contra a mulher inclui, entre outras, qualquer conduta que lhe cause dano emocional e diminuição da autoestima ou que lhe prejudique e perturbe o pleno desenvolvimento.
II. Compete ao Corpo de Bombeiros Civil do município, entre outras atribuições, a de estabelecer as normas regulamentares referidas no Código de Trânsito Brasileiro e as diretrizes da Política Nacional de Trânsito.

Marque a alternativa CORRETA:
";"Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas.";2018;ADM&TEC;Prefeitura de Serra Talhada - PE ; ADM&TEC - 2018 - Prefeitura de Serra Talhada - PE - Guarda Municipal;;;;;;;;;Guarda Municipal;0.0;0.0
2595;Ano: 2020 Banca: INSTITUTO AOCP Órgão: Prefeitura de Novo Hamburgo - RS Prova: INSTITUTO AOCP - 2020 - Prefeitura de Novo Hamburgo - RS - Agente Social;A Lei da Maria da Penha foi alterada no ano de 2019, incluindo;"Alternativas
A
o direito da mulher ser inquirida preferencialmente por servidores do sexo feminino.
B
a definição de violência doméstica e familiar.
C
o direito de, conforme o caso, a mulher ser inquirida por profissional especializado em violência doméstica e familiar.
D
a obrigação do agressor ressarcir todos os danos causados, inclusive os custos relativos a serviços do SUS prestados no atendimento da vítima.
E
o direito do depoimento ficar registrado e integrar o inquérito.";2020;INSTITUTO;Prefeitura de Novo Hamburgo - RS ; INSTITUTO AOCP - 2020 - Prefeitura de Novo Hamburgo - RS - Agente Social;;;;;;;;;Agente Social;0.0;0.0
2598;Ano: 2019 Banca: CONTEMAX Órgão: Prefeitura de Conceição - PB Prova: CONTEMAX - 2019 - Prefeitura de Conceição - PB - Assistente Social;"“Dentre todos os tipos de violência contra a mulher, existentes no mundo, aquela praticada no ambiente familiar é uma das mais cruéis e perversas. O lar, identificado como o local acolhedor e de conforto passa a ser, nesses casos, um ambiente de perigo contínuo que resulta num estado de medo e ansiedade permanentes. Envolta no emaranhado de emoções e relações afetivas, a violência doméstica contra a mulher se mantém, até hoje, como uma sombra em nossa sociedade”.

INSTITUTO DE PESQUISA DATASENADO. Relatório de Pesquisa Violência Doméstica Contra a Mulher. Brasília: Senado Federal. Subsecretaria de Pesquisa e Opinião Pública., março de 2005.




A Lei nº 11.340, de 07 de agosto de 2006, também conhecida como Lei Maria da Penha, cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher (Art. 01). Para efeitos desta Lei (Art. 5), configura violência doméstica e familiar contra mulher qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão, sofrimento físico, sexual ou psicológico e dano moral ou patrimonial:




I. no âmbito da unidade doméstica, compreendida como o espaço de convívio permanente de pessoas, com ou sem vínculo familiar, inclusive as esporadicamente agregadas.

II. no âmbito da família, compreendida como a comunidade formada por indivíduos que são ou se consideram aparentados, unidos por laços naturais, por afinidade ou por vontade expressa.

III. na relação matrimonial, na qual o agressor ainda coabite com a ofendida.




Está(ão) correta(s) as sentenças:
";"Alternativas
A
I e II apenas
B
I, II e III
C
II e III apenas
D
I e III apenas
E
I apenas";2019;CONTEMAX;Prefeitura de Conceição - PB ; CONTEMAX - 2019 - Prefeitura de Conceição - PB - Assistente Social;['art 01', 'art 5', 'art 01', 'art 5'];;['art 01', 'art 5', 'art 01', 'art 5'];['01', '5'];;;;;Assistente Social;1.0;1.0
2601;Ano: 2019 Banca: OBJETIVA Órgão: FHSTE - RS Prova: OBJETIVA - 2019 - FHSTE - RS - Assistente Social;"Segundo a Lei nº 11.340/2006 - Lei Maria da Penha, analisar os itens abaixo:
I. No atendimento à mulher em situação de violência doméstica e familiar, a autoridade policial deverá encaminhar a ofendida ao hospital ou posto de saúde e ao Instituto Médico Legal. II. Caberá ao Ministério Público, sem prejuízo de outras atribuições, nos casos de violência doméstica e familiar contra a mulher, quando necessário requisitar força policial e serviços públicos de saúde, de educação, de assistência social e de segurança, apenas.";"Alternativas
A
Os itens I e II estão corretos.
B
Somente o item I está correto.
C
Somente o item II está correto.
D
Os itens I e II estão incorretos.";2019;OBJETIVA;FHSTE - RS ; OBJETIVA - 2019 - FHSTE - RS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
2604;Ano: 2018 Banca: Quadrix Órgão: CFP Prova: Quadrix - 2018 - CFP - Especialista em Psicologia - Jurídica;"Julgue os itens seguintes.




I Segundo a Lei Maria da Penha, em seu art. 5.º, configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão, sofrimento físico, sexual ou psicológico e dano moral ou patrimonial, no âmbito da unidade doméstica, compreendida como o espaço de convívio permanente de pessoas, com ou sem vínculo familiar, inclusive as esporadicamente agregadas.

II Segundo a Lei Maria da Penha, em seu art. 5.º, configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão, sofrimento físico, sexual ou psicológico e dano moral ou patrimonial, no âmbito da família, compreendida como a comunidade formada por indivíduos que são ou se consideram aparentados, unidos por laços naturais, por afinidade ou por vontade expressa.

III Segundo a Lei Maria da Penha, em seu art. 5.º, configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão, sofrimento físico, sexual ou psicológico e dano moral ou patrimonial, em qualquer relação íntima de afeto, na qual o agressor conviva ou tenha convivido com a ofendida, independentemente da coabitação.




Assinale a alternativa correta.";"Alternativas
A
Nenhum item está certo.
B
Apenas o item I está certo.
C
Apenas o item II está certo.
D
Apenas o item III está certo.
E
Todos os itens estão certos.";2018;Quadrix;CFP ; Quadrix - 2018 - CFP - Especialista em Psicologia - Jurídica;['art 5', 'art 5', 'art 5', 'art 5, configura', 'art 5, configura', 'art 5, configura'];;['art 5', 'art 5', 'art 5', 'art 5, configura', 'art 5, configura', 'art 5, configura'];['5'];;;;['\nii ', '\niii '];Especialista em Psicologia Jurídica;0.0;1.0
2607;Ano: 2017 Banca: UPENET/IAUPE Órgão: Prefeitura de Pombos - PE Prova: UPENET/IAUPE - 2017 - Prefeitura de Pombos - PE - Enfermeiro;"A violência é um fenômeno, que atinge mulheres de diferentes orientações sexuais, classes sociais, origens, regiões, estados civis, escolaridade ou raças/etnias em relações desiguais de poder. Pode ocorrer desde a infância até a velhice, seja no campo do trabalho, nas dimensões religiosas, culturais e/ou comunitárias. Sobre violência contra a mulher, leia as afirmações abaixo:
I. A Lei nº 11.340/2006,7 conhecida como Lei Maria da Penha, que define a violência “doméstica e familiar contra a mulher” como qualquer ação ou omissão baseada no gênero que lhe cause morte, lesão, sofrimento físico, sexual ou psicológico e dano moral ou patrimonial. A Lei Maria da Penha prevê medidas penais para a contenção da violência e dimensionamento do fenômeno. II. É considerada violência sexual qualquer conduta que constranja a mulher a presenciar, manter ou participar de relação sexual não desejada mediante intimidação, ameaça, coação ou uso da força; que a induza a comercializar ou a utilizar, de qualquer modo, a sua sexualidade; que a impeça de usar qualquer método contraceptivo ou que a force ao matrimônio, à gravidez, ao aborto ou à prostituição, mediante coação, chantagem, suborno ou manipulação; ou que limite ou anule o exercício de seus direitos sexuais e reprodutivos. III. No atendimento humanizado à mulher vítima de violência é imprescindível observar os princípios do respeito da dignidade da pessoa humana, da não discriminação, do sigilo e da privacidade, propiciando ambiente de confiança e respeito e garantindo a privacidade no atendimento e a confidencialidade das informações. IV. Para evitar a revitimização e a perda do vínculo com a mulher, é recomendável que a Atenção Básica identifique a situação de violência sexual, administre a anticoncepção hormonal de emergência (AHE) e acompanhe-a até um serviço especializado para receber todas as profilaxias e tratamentos indicados.
Estão CORRETAS
";"Alternativas
A
I, II, III e IV.
B
I e III, apenas.
C
II e IV, apenas.
D
I, III e IV, apenas.
E
II e III, apenas.";2017;UPENET/IAUPE;Prefeitura de Pombos - PE ; UPENET/IAUPE - 2017 - Prefeitura de Pombos - PE - Enfermeiro;;;;;;;;;Enfermeiro;0.0;0.0
