;enunciado;options;ano;banca;orgao;prova
2676;"De acordo com o Estatuto da Criança e do Adolescente, “A criança e o adolescente têm direito à educação, visando”




I. ao pleno desenvolvimento de sua pessoa.

II. à preparação técnica para o trabalho.

III. ao preparo para o exercício da cidadania.

IV. à qualificação para o trabalho.

V. à aprendizagem integral.




Está correto o que se afirma em:";[];2018;IBADE;Prefeitura de Rio Branco - AC ; IBADE - 2018 - Prefeitura de Rio Branco - AC - Professor de Educação Especial
2677;"De acordo com o Estatuto da Criança e do Adolescente, “A criança e o adolescente têm direito à educação, visando”




I. ao pleno desenvolvimento de sua pessoa.

II. à preparação técnica para o trabalho.

III. ao preparo para o exercício da cidadania.

IV. à qualificação para o trabalho.

V. à aprendizagem integral.




Está correto o que se afirma em:";[];2018;IBADE;Prefeitura de Rio Branco - AC ; IBADE - 2018 - Prefeitura de Rio Branco - AC - Professor de Educação Infantil
2678;"A Lei n° 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências, em seu art. 4°, indica que “É dever da família, da comunidade, da sociedade em geral e do poder público assegurar, com absoluta prioridade, a efetivação dos direitos referentes à vida, à saúde, à alimentação, à educação, ao esporte, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade e à convivência familiar e comunitária”. A garantia de prioridade, mencionada no artigo, compreende:




I. primazia de receber proteção e socorro em quaisquer circunstâncias.

II. preferência na formulação e na execução das políticas sociais públicas.

III. precedência na destinação dos recursos judiciários e no julgamento dos casos.

IV. destinação privilegiada de recursos públicos nas áreas relacionadas com a proteção à infância e à juventude.




Está correto apenas o que se afirma em:";[];2018;IBADE;Prefeitura de Rio Branco - AC ; IBADE - 2018 - Prefeitura de Rio Branco - AC - Professor da Educação Especial Libras
2679;Nenhum adolescente será privado de sua liberdade sem o devido processo legal de acordo com o Estatuto da Criança e do Adolescente, Lei nº 8.069/90. Indique a alternativa INCORRETA em relação às garantias processuais asseguradas ao adolescente pelo respectivo diploma legal anteriormente descrito.;[];2014;IDECAN;EBSERH ; IDECAN - 2014 - EBSERH - Assistente Social
2680;"O Estatuto da Criança e do Adolescente (Lei nº 8.069/90) estabelece que a guarda obriga a prestação de assistência material, moral e educacional à criança ou adolescente, conferindo a seu detentor o direito de opor-se a terceiros, inclusive aos pais. Em relação à guarda da criança ou adolescente, marque V para as afirmativas verdadeiras e F para as falsas.




( ) A guarda destina-se a regularizar a posse de fato, podendo ser deferida, liminar ou incidentalmente, nos procedimentos de tutela e adoção, exceto no de adoção por estrangeiros.

( ) Excepcionalmente, deferir-se-á a guarda, fora dos casos de tutela e adoção, para atender a situações peculiares ou suprir a falta eventual dos pais ou responsável, podendo ser deferido o direito de representação para a prática de atos determinados.

( ) A guarda confere à criança ou adolescente a condição de dependente, para todos os fins e efeitos de direito, exceto os previdenciários.

( ) Salvo expressa e fundamentada determinação em contrário da autoridade judiciária competente, ou quando a medida for aplicada em preparação para adoção, o deferimento da guarda de criança ou adolescente a terceiros não impede o exercício do direito de visitas pelos pais, assim como o dever de prestar alimentos, que serão objeto de regulamentação específica, a pedido do interessado ou do Ministério Público.




A sequência está correta em";[];2014;IDECAN;EBSERH ; IDECAN - 2014 - EBSERH - Assistente Social
2681;"Identifique como verdadeiros (V) ou falsos (F), de acordo com a Lei nº 8.069/1990, o Estatuto da Criança e do Adolescente, os casos em que a escola deve informar o Conselho Tutelar: ( ) Maus tratos envolvendo alunos da instituição.
( ) Reprovação escolar. ( ) Violência envolvendo familiares adultos dos alunos. ( ) Castigo físico e tratamento cruel contra criança ou adolescente.
Assinale a alternativa que apresenta a sequência correta, de cima para baixo.";[];2015;UFPR;Prefeitura de Almirante Tamandaré - PR ; UFPR - 2015 - Prefeitura de Almirante Tamandaré - PR - Professor
2682;"Para responder questão, considere a Lei nº 8.069/1990, que dispõe sobre o Estatuto da Criança e do Adolescente.
O Conselho Tutelar é órgão permanente e autônomo, encarregado pela sociedade de zelar pelo cumprimento dos direitos da criança e do adolescente, definidos no ECA. Em cada Município e em cada Região Administrativa do Distrito Federal haverá, no mínimo, _____ Conselhos Tutelares como órgão integrante da administração pública local, composto de _____ membros, escolhidos pela população local para mandato de _____ anos, permitida uma recondução, mediante novo processo de escolha.

Assinale a alternativa que preenche, correta e respectivamente, as lacunas do trecho acima.
";[];2015;FUNDATEC;Prefeitura de Nova Petrópolis - RS ; FUNDATEC - 2015 - Prefeitura de Nova Petrópolis - RS - Professor - Português 
2683;"Para responder questão, considere a Lei nº 8.069/1990, que dispõe sobre o Estatuto da Criança e do Adolescente.




Augusto tem 16 anos e foi contratado como aprendiz, em regime familiar de trabalho. Ele é aluno de escola técnica, assistido em entidade não governamental. De acordo com o exposto no Capítulo do Direito à Profissionalização e à Proteção no Trabalho do referido Estatuto, analise as seguintes assertivas:




I. Augusto poderá realizar trabalho noturno, entre as 24 horas de um dia e as 5 horas do dia seguinte, desde que seja pago o adicional noturno.

II. Serão assegurados a ele os direitos trabalhistas e previdenciários.

III. Augusto não poderá realizar trabalho perigoso, insalubre ou penoso.

IV. Augusto não poderá trabalhar em horários e locais que não permitam a frequência à escola.







Quais estão INCORRETAS?
";[];2015;FUNDATEC;Prefeitura de Nova Petrópolis - RS ; FUNDATEC - 2015 - Prefeitura de Nova Petrópolis - RS - Professor - Português 
2684;"Para responder questão, considere a Lei nº 8.069/1990, que dispõe sobre o Estatuto da Criança e do Adolescente.




A adoção, no direito civil, é o ato jurídico no qual um indivíduo é permanentemente assumido como filho por uma pessoa ou por um casal que não são os pais biológicos do adotado. Analise as assertivas abaixo, assinalando V, se verdadeiras, ou F, se falsas, de acordo com o disposto referido no Estatuto sobre adoção.




( ) A adoção é juridicamente possível por meio de procuração, desde que registrada em cartório.

( ) A adoção será precedida de estágio de convivência com a criança ou adolescente, pelo prazo que a autoridade judiciária fixar, observadas as peculiaridades do caso.

( ) Em caso de adoção por pessoa ou casal residente ou domiciliado fora do País, o estágio de convivência, cumprido no território nacional, será de, no mínimo, 90 dias.

( ) O adotando deve contar com, no máximo, 18 anos à data do pedido, salvo se já estiver sob a guarda ou tutela dos adotantes.

( ) Podem adotar os maiores de 18 anos, independentemente do estado civil.







A ordem correta de preenchimento dos parênteses, de cima para baixo, é:
";[];2015;FUNDATEC;Prefeitura de Nova Petrópolis - RS ; FUNDATEC - 2015 - Prefeitura de Nova Petrópolis - RS - Professor - Português 
2685;Um adolescente de 15 anos expôs outro adolescente a uma situação de violência e grave ameaça. Armado, roubou o seu celular numa rua de pouco movimento, em uma cidade norte-mineira. Na tentativa de fuga, dois policiais, aproximando-se do local, avistaram a cena. Apesar da tentativa, os policiais conseguiram apreender o adolescente. Ele estava com uma arma e o celular da vítima. Com base nessa situação e tendo o artigo 173 do ECA como referência, são considerados procedimentos e atitudes que devem ser observados por esses agentes de Segurança Pública, EXCETO:;[];2017;UNIMONTES;Prefeitura de Jaíba - MG ; UNIMONTES - 2017 - Prefeitura de Jaíba - MG - Assistente Social
2686;"A proposta de inclusão de pessoas com deficiência na escola comum, prescrita na Constituição de 1988, começou a ser implantada a partir da década de 1990, recomendando mudanças estruturais e pedagógicas na escola, no sentido de a escola adaptar-se às necessidades de cada aluno, e não o contrário.




Analise as afirmativas a seguir.

Incluir é garantir que todos os alunos e alunas tenham acesso ao conhecimento:

I. historicamente acumulado, sistematizado, organizado e ampliado.


II. dando sentido e significado às suas aprendizagens, valorizando as possibilidades das diferenças serem manifestadas e respeitadas, sem discriminação.

III. com direitos e exigências iguais de aprendizagens, de performances, colocando os diferentes sujeitos num mesmo padrão de movimentos.

IV. reconhecendo suas limitações, mas também suas potencialidades, motivando e apoiando sua participação nas atividades escolares.




Estão corretas as afirmativas:";[];2017;FUNDEP;Prefeitura de Itatiaiuçu - MG ; FUNDEP (Gestão de Concursos) - 2017 - Prefeitura de Itatiaiuçu - MG - Professor P2 - Educação Física
2687;"Analise as afirmativas abaixo e assinale a alternativa correta tendo em vista o contido no Estatuto da Criança e do Adolescente (Lei 8069/90).
I - É proibido qualquer trabalho a menores de doze anos de idade, salvo na condição de aprendiz.
II - A remuneração que o adolescente recebe pelo trabalho efetuado ou a participação na venda dos produtos de seu trabalho desfigura o caráter educativo.
";[];2017;KLC;Prefeitura de Lupionópolis - PR ; KLC - 2017 - Prefeitura de Lupionópolis - PR - Assistente Social
2688;"Com relação à lei N.º 8.069, de 13 de 1990, que dispõem sobre o Estatuto da Criança e do Adolescente e dá outras providências, assinale a alternativa CORRETA:
";[];2020;FAFIPA;Prefeitura de Arapongas - PR ; FAFIPA - 2020 - Prefeitura de Arapongas - PR - Psicólogo - 30h
2689;O art. 137 do Estatuto da Criança e do Adolescente dispõe que as decisões do Conselho Tutelar somente poderão ser revistas a pedido de quem tenha legítimo interesse. Conforme esse mesmo art. 137, por quem essas decisões poderão ser revistas?;[];2020;VUNESP;Prefeitura de Cananéia - SP ; VUNESP - 2020 - Prefeitura de Cananéia - SP - Recreacionista
2690;De acordo com o Estatuto da Criança e do Adolescente (Lei nº 8.069/1990), no que concerne à Seção III – Da Família Substituta, Subseção I – Disposições Gerais, assinale a alternativa incorreta.;[];2017;CIEE;TJ-DFT ; CIEE - 2017 - TJ-DFT - Estágio - Serviço Social
2691;"De acordo com o Estatuto da Criança e do Adolescente (Lei nº 8.069/1990), no que concerne ao Capítulo III – Do Direito à Convivência Familiar e Comunitária, Seção




I –Disposições Gerais, assinale a alternativa incorreta.";[];2017;CIEE;TJ-DFT ; CIEE - 2017 - TJ-DFT - Estágio - Serviço Social
2692;"Considerando-se o que dispõe o Estatuto da Criança e do Adolescente sobre o direito à convivência familiar e comunitária, analisar os itens abaixo:




I - A gestante ou mãe que manifeste interesse em entregar seu filho para adoção, antes ou logo após o nascimento, será encaminhada à Justiça da Infância e da Juventude.

II - A criança e o adolescente em programa de acolhimento institucional ou familiar poderão participar de programa de apadrinhamento.";[];2018;CIEE;TJ-DFT ; CIEE - 2018 - TJ-DFT - Estágio - Serviço Social
2693;"Assinalar a alternativa que preenche as lacunas abaixo CORRETAMENTE:




No ato infracional, a criança é ________________ e inimputável penalmente; já o adolescente é _______________ penalmente, mas não imputável penalmente.";[];2018;CIEE;TJ-DFT ; CIEE - 2018 - TJ-DFT - Estágio - Psicologia
2694;"Com base na legislação institucional e na legislação do Poder Judiciário do estado do Amazonas, julgue o item a seguir.




O processamento da execução de medida socioeducativa aplicada a adolescente poderá ser realizado por carta precatória, por conveniência processual.
";[];2019;CESPE;TJ-AM ; CESPE / CEBRASPE - 2019 - TJ-AM - Assistente Judiciário - Suporte ao Usuário de Informática
2695;"Leia com atenção:




“É direito da criança e do adolescente ser criado e educado no seio de sua família e, excepcionalmente, em família substituta, assegurada a convivência familiar e comunitária, em ambiente que garanta seu desenvolvimento integral.”




É correto afirmar que o texto em destaque está:";[];2018;SEAP;TJ-MG ; SEAP - 2018 - TJ-MG - Estágio - Serviço Social
